track_id,artist_name,track_title,track_genre_top,track_genres_all,set_split
076075,Koliadnyky of Kryvorivnia,Tylynka (Overture Flute),International,"International, Europe",training
076076,Koliadnyky of Kryvorivnia,Tsymbaly Solo,International,"International, Europe",training
076077,Koliadnyky of Kryvorivnia,Hutsulka (Dance Number),International,"International, Europe",training
076078,Koliadnyky of Kryvorivnia,Koliada: Good Evening (with Lemon Bucket Orkestra members),International,"International, Europe",training
076079,Koliadnyky of Kryvorivnia,Kruhliyek (Round Dance for Bees) & Ples (Well Wishes),International,"International, Europe",training
076121,Happy Prescriptions,Feed,Rock,"Rock, Garage",training
076128,Broke For Free,Budding,Pop,Pop,test
076129,Broke For Free,942 Miles,Pop,Pop,test
076130,Broke For Free,The Gold Lining,Pop,Pop,test
076131,Broke For Free,Things To Come,Pop,Pop,test
076363,Circus Marcus,Valse du tout au fond,Instrumental,Instrumental,test
076375,Eric Boros,Go Down To The River,Experimental,"Noise, Improv, Experimental",training
076381,Eric Boros,Angry Sock Puppet,Experimental,"Noise, Improv, Experimental",training
076437,Misay Day,Southside,Folk,Folk,training
076440,Misay Day,Imaginary Blues,Folk,Folk,training
076654,Decktonic,Forgotten Machines,Electronic,"Chip Music, Techno, House, Electronic",training
076659,Decktonic,Future Music,Electronic,"Chip Music, Techno, House, Electronic",training
077517,The Fucked Up Beat,The Terror From Beyond!/ who traveled down highways of space and time,Experimental,"Sound Collage, Avant-Garde, Experimental",training
077519,The Fucked Up Beat,Radio Cult/ who disappeared into the volcanoes of Mexico,Experimental,"Sound Collage, Avant-Garde, Experimental",training
077521,The Fucked Up Beat,The Dark Fields of Nevada/ who dreamt and made incarnate gaps in time and space,Experimental,"Sound Collage, Avant-Garde, Experimental",training
077522,The Fucked Up Beat,The Odyssey of Flight 33/ We Build Ancient Ruins!,Experimental,"Sound Collage, Avant-Garde, Experimental",training
077523,The Fucked Up Beat,Mystery Aircraft Lost in Fog over California Canyons / Holy the Stock Market filled with the millions!,Experimental,"Sound Collage, Avant-Garde, Experimental",training
077564,Bryyn,Abba Ingee,Pop,Pop,training
077571,Apex Realm,Float,Hip-Hop,Hip-Hop,training
077572,Evils That Never Came,The Watchers,Pop,Pop,training
077952,Decktonic,Night Drive (Forrest James Remix),Electronic,"Chip Music, Electronic, Dubstep, Techno, House",training
078038,Twins of El Dorado,"""Cats""/Interlude",Experimental,"Sound Art, Experimental",training
078156,Burning Bright,Stardust,Hip-Hop,Hip-Hop,training
078213,Howie Mitchell,Psaltery Piece,Folk,Folk,training
078516,The Custodian of Records,Rashad & Confidence-The City (No Contest Mix),Hip-Hop,Hip-Hop,training
078833,Stray,Akuma,Hip-Hop,"Nerdcore, Alternative Hip-Hop, Hip-Hop",training
078834,Stray,O Demónio,Hip-Hop,"Nerdcore, Alternative Hip-Hop, Hip-Hop",training
078839,Stray,Cascos,Hip-Hop,"Nerdcore, Alternative Hip-Hop, Hip-Hop",training
078841,Stray,Martelo das Feiticeiras,Hip-Hop,"Nerdcore, Alternative Hip-Hop, Hip-Hop",training
078843,Stray,Chewbacca,Hip-Hop,"Nerdcore, Alternative Hip-Hop, Hip-Hop",training
078845,Stray,Nuvem Mágica,Hip-Hop,"Nerdcore, Alternative Hip-Hop, Hip-Hop",training
078847,Stray,Como Uma Lesma,Hip-Hop,"Nerdcore, Alternative Hip-Hop, Hip-Hop",training
078848,Stray,Sola Vermelha,Hip-Hop,"Nerdcore, Alternative Hip-Hop, Hip-Hop",training
078849,Stray,Cipralex (c/ Pulso),Hip-Hop,"Nerdcore, Alternative Hip-Hop, Hip-Hop",training
078850,Stray,Kamehameha (c/ J-K),Hip-Hop,"Nerdcore, Alternative Hip-Hop, Hip-Hop",training
078851,Stray,Chuço,Hip-Hop,"Nerdcore, Alternative Hip-Hop, Hip-Hop",training
078852,Stray,Âncora (c/ Manel Cruz),Hip-Hop,"Nerdcore, Alternative Hip-Hop, Hip-Hop",training
078984,The Custodian of Records,Big Father,Hip-Hop,Hip-Hop,training
078998,The Custodian of Records,Now Dance,Hip-Hop,Hip-Hop,training
079087,Bob Meanza,Le Stanze Del Transistor,Experimental,"Avant-Garde, Experimental",training
079575,Games,Take A Dare,Rock,"Punk, Rock, Garage, Power-Pop",training
079593,Srch Party,80's,Folk,Folk,training
079605,trollhead,Trolls in Dub,Electronic,"Dubstep, Electronic",training
079606,trollhead,Snurker,Electronic,"Dubstep, Electronic",training
079610,Ill Papa Giraffe,Better Believe It,Hip-Hop,Hip-Hop,training
079616,Ill Papa Giraffe,Call To Action,Hip-Hop,Hip-Hop,training
079741,YELLOW CHAIR,LAB CLINICIAN's DAY TRIP,Pop,"Pop, Experimental Pop",training
079973,Alexei Biryukoff,Night Fire,Experimental,"Experimental, Field Recordings",training
079975,Emanuele Costantini,ITA Meda - Milano - Ambience Ext Italy Birds Children IRCA,Experimental,"Experimental, Field Recordings",training
079977,Emanuele Costantini,ITA Meda - Milano - Ambience Ext Italy Traffic Passing By Holcim,Experimental,"Experimental, Field Recordings",training
079978,Emanuele Costantini,ITA Meda - Milano - Ambience Ext Italy Traffic Rondo Bennet,Experimental,"Experimental, Field Recordings",training
079985,Hudson,Go East Young Man,Folk,"Folk, Singer-Songwriter",training
079986,Hudson,Woven Saddle,Folk,"Folk, Singer-Songwriter",training
079988,Hudson,Mountain Meadows,Folk,"Folk, Singer-Songwriter",training
079990,Hudson,Pursuit Through Grouse Canyon,Folk,"Folk, Singer-Songwriter",training
079995,Hudson,Two Sun Mountain,Folk,"Folk, Singer-Songwriter",training
080000,Brock Tyler,City Lights,Folk,"Folk, Singer-Songwriter",validation
080001,Brock Tyler,The Stars On Your Way,Folk,"Folk, Singer-Songwriter",validation
080002,Brock Tyler,Morning Flowers,Folk,"Folk, Singer-Songwriter",validation
080003,Brock Tyler,Mountainside,Folk,"Folk, Singer-Songwriter",validation
080004,Brock Tyler,Frenchman Valley,Folk,"Folk, Singer-Songwriter",validation
080005,Brock Tyler,My Love For You,Folk,"Folk, Singer-Songwriter",validation
080035,Damage it,Bike - Punx,Rock,"Punk, Rock, Hardcore",training
080293,AWOL,HipHop Junkfood,Hip-Hop,Hip-Hop,training
080341,Brazda,Druzhkina Dvora,International,"International, Balkan",training
080351,Nikolay Kolev,Na Bos Krak,International,"International, Balkan",training
080389,A. P. Vague,a1,Instrumental,"Ambient, Instrumental",training
080402,A. P. Vague,b3,Instrumental,"Ambient, Instrumental",training
080515,Jahzzar,Alarm,Instrumental,Instrumental,training
080516,Jahzzar,Battle,Instrumental,Instrumental,training
080517,Jahzzar,Breaking Bad,Instrumental,Instrumental,training
080518,Jahzzar,Change,Instrumental,Instrumental,training
080519,Jahzzar,T800,Instrumental,Instrumental,training
080520,Jahzzar,Thin Line,Instrumental,Instrumental,training
080611,S.J. Mellia,Zucotic        Co Prod with form No Drums Version 2005,Experimental,Experimental,validation
080680,Black Sea Hotel,Snoshti Sum Libe,International,"International, Balkan",validation
080686,Black Sea Hotel,Spava Mi Se,International,"International, Balkan",validation
080687,Black Sea Hotel,Malka Moma,International,"International, Balkan",validation
080693,Yale Women's Slavic Chorus,Dva Konya Vodam,International,"International, Balkan",training
080694,Yale Women's Slavic Chorus,Za Garogu,International,"International, Balkan",training
080695,Yale Women's Slavic Chorus,Vo Naše Selo,International,"International, Balkan",training
080696,Yale Women's Slavic Chorus,Tskcno snuri,International,"International, Balkan",training
080697,Yale Women's Slavic Chorus,Sednalo e Djore Dos,International,"International, Balkan",training
080751,Gogofski,More Chcho Reche,International,"International, Balkan",training
080753,Gogofski,"Medley: Sadila Jana, Davaj Me",International,"International, Balkan",training
080754,Gogofski,Ne Si Jo Prodavaj Chiflikot,International,"International, Balkan",training
080755,Gogofski,Fato Mori,International,"International, Balkan",training
080756,Gogofski,Chaje Shukarije,International,"International, Balkan",training
080758,Rozsa has become... Madárka,O Postaris Avel (Gypsy),International,"Europe, International, Romany (Gypsy), Klezmer",training
080765,Rozsa has become... Madárka,Fa Nye Mama (Romanian),International,"Europe, International, Romany (Gypsy), Klezmer",training
080766,Rozsa has become... Madárka,Opa Cupa (Balkan Gypsy),International,"Europe, International, Romany (Gypsy), Klezmer",training
080772,Zlatni Makedoncinja,Svadba Golema,International,"International, Europe, Middle East, Turkish, Romany (Gypsy)",training
080773,Zlatni Makedoncinja,Pajdusko,International,"International, Europe, Middle East, Turkish, Romany (Gypsy)",training
080774,Zlatni Makedoncinja,Eleno,International,"International, Europe, Middle East, Turkish, Romany (Gypsy)",training
080775,Zlatni Makedoncinja,Stani Mome,International,"International, Europe, Middle East, Turkish, Romany (Gypsy)",training
080776,Zlatni Makedoncinja,Milionerce Dada Sali,International,"International, Europe, Middle East, Turkish, Romany (Gypsy)",training
080793,Ostin,Spirit,Electronic,"IDM, Electronic, Chill-out, House, Trip-Hop",training
080833,Origami Repetika,kind gentle beautiful person,Electronic,"Chiptune, Chip Music, Electronic",training
080834,Origami Repetika,4c iced tea,Electronic,"Chiptune, Chip Music, Electronic",training
080835,Origami Repetika,tuffet,Electronic,"Chiptune, Chip Music, Electronic",training
080836,Origami Repetika,mighty lilbumble bee,Electronic,"Chiptune, Chip Music, Electronic",training
081033,Lazer Boy,lullaby,Folk,"Folk, Freak-Folk",training
081037,Lazer Boy,together we are beautiful,Folk,"Folk, Freak-Folk",training
081071,Nick Kuepfer,"Ladybugs on Window, Spraypaint on Deer Carcass",Experimental,"Avant-Garde, Experimental",test
081082,Jacco Gardner,Where Will You Go,Folk,"Psych-Folk, Folk",training
081083,Jacco Gardner,Cabinet Of Curiosities,Folk,"Psych-Folk, Folk",training
081084,Jacco Gardner,A House On The Moon,Folk,"Psych-Folk, Folk",training
081085,Jacco Gardner,Summer's Game,Folk,"Psych-Folk, Folk",training
081189,"Ak'chamel, The Giver of Illness",Slalom (Ennio Morricone),Experimental,"Avant-Garde, Experimental",training
081193,Tactus,Dancing Bruise,Electronic,"Dubstep, Electronic",training
081194,Tactus,Buleriass Shake,Electronic,"Dubstep, Electronic",training
081195,Tactus,Shake Service,Electronic,"Dubstep, Electronic",training
081362,Maya Solovéy,Silent Night,Experimental,"Experimental, Novelty, Christmas, Sound Effects, Holiday",training
081365,Maya Solovéy,Little Drummer Boy,Experimental,"Experimental, Novelty, Christmas, Sound Effects, Holiday",training
081436,Podington Bear,Broken Branch,Instrumental,"Soundtrack, Instrumental",training
081457,Podington Bear,Forecasting,Instrumental,"Soundtrack, Instrumental",training
081485,Podington Bear,Low Jack,Instrumental,"Soundtrack, Instrumental",training
081491,Podington Bear,Arp and Piano Beat,Instrumental,"Soundtrack, Instrumental",training
081512,Podington Bear,Simpler,Instrumental,"Soundtrack, Instrumental",training
081523,Podington Bear,Twinkletoes,Instrumental,"Soundtrack, Instrumental",training
081543,Podington Bear,GUI,Instrumental,"Soundtrack, Instrumental",training
081554,Podington Bear,QuasarGroove,Instrumental,"Soundtrack, Instrumental",training
081555,Podington Bear,Rabbiting,Instrumental,"Soundtrack, Instrumental",training
081565,Podington Bear,Baile,Instrumental,"Soundtrack, Instrumental",training
081576,Podington Bear,Winjammer,Instrumental,"Soundtrack, Instrumental",training
081586,Podington Bear,Molasses,Instrumental,"Soundtrack, Instrumental",training
081600,Podington Bear,Euphoric,Instrumental,"Soundtrack, Instrumental",training
081612,Podington Bear,Better Times Ahead,Instrumental,"Soundtrack, Instrumental",training
081613,Podington Bear,Bwip,Instrumental,"Soundtrack, Instrumental",training
081623,Podington Bear,Whistle Work,Instrumental,"Soundtrack, Instrumental",training
081638,Podington Bear,Brightening,Instrumental,"Soundtrack, Instrumental",training
081650,Podington Bear,Loaming Pulse,Instrumental,"Soundtrack, Instrumental",training
081660,Podington Bear,Swollen Cloud,Instrumental,"Soundtrack, Instrumental",training
081781,Podington Bear,Like Brigade,Instrumental,"Soundtrack, Instrumental",training
081782,Podington Bear,Love Sprouts,Instrumental,"Soundtrack, Instrumental",training
081792,Podington Bear,Wellness,Instrumental,"Soundtrack, Instrumental",training
081802,Podington Bear,Lola,Instrumental,"Soundtrack, Instrumental",training
081803,Podington Bear,Not Much,Instrumental,"Soundtrack, Instrumental",training
081814,Podington Bear,Dimlight,Instrumental,"Soundtrack, Instrumental",training
081868,Expert In Mental,Pavillon Dubstep,Electronic,"Glitch, IDM, Electronic",training
081895,The Travelling Mongoose,Somewhere in Scotland,Experimental,"Experimental, Sound Art, Field Recordings",validation
081938,Jenny O.,In Our Hands,Folk,"Folk, Singer-Songwriter",training
081945,Jenny O.,Sugar,Folk,"Folk, Singer-Songwriter",training
081946,Jenny O.,Good Love,Folk,"Folk, Singer-Songwriter",training
081988,Podington Bear,Dolphin Waltz,Instrumental,"Soundtrack, Instrumental",training
081999,Podington Bear,Lope-Trip,Instrumental,"Soundtrack, Instrumental",training
082157,BOPD,Recruitment Gong (Instrumental),Instrumental,"Ambient, Soundtrack, Instrumental",training
082231,Richard Jonas,Cold play in goffertpark,Experimental,"Experimental, Sound Collage, Field Recordings",training
082237,Richard Jonas,Impulse Workout,Experimental,"Experimental, Sound Collage, Field Recordings",training
082242,Richard Jonas,Impulse Workout,Experimental,"Experimental, Field Recordings, Musique Concrete",training
082250,Richard Jonas,80.56.20.28,Experimental,"Experimental, Field Recordings, Musique Concrete",training
082410,Elvis Herod,Clutterbuck,Experimental,"Experimental, Novelty",training
082462,Throwing Muses,Stand Up,Rock,Rock,test
082464,Throwing Muses,Not Too Soon,Rock,Rock,test
082505,Entertainment for the Braindead,Solitude,Folk,Folk,training
082507,Pete Lund,Time Lines,Folk,Folk,training
082628,Herbata,WorldToday (Original version),International,"International, Reggae - Dub",training
082629,Herbata,WorldToday (Chalart58 version),International,"International, Reggae - Dub",training
082630,Herbata,WorldToday (Pope version),International,"International, Reggae - Dub",training
082631,Herbata,WorldToday (La Crema version - Herbata Vocal Rework),International,"International, Reggae - Dub",training
082778,The Impossebulls,Bad Business,Hip-Hop,Hip-Hop,test
082780,The Impossebulls,World Full of Sadness,Hip-Hop,Hip-Hop,test
082881,Fields Ohio,Strange Things Will Happen on Interstate 70,Experimental,"Sound Collage, Experimental",training
082886,Fields Ohio,Mid-American Chant/ Winter of Song,Experimental,"Sound Collage, Experimental",training
082890,Fields Ohio,1919 Cleveland May Day Riots/ Buried in the Serpent Mounds,Experimental,"Sound Collage, Experimental",training
082892,Mice Parade,Warm Hand in Farmland,Folk,Folk,training
082893,Mice Parade,Double Dolphins On The Nickel,Folk,Folk,training
082914,krackatoa,Bonnies Theme,Instrumental,"Soundtrack, Instrumental",training
082915,krackatoa,Dining on Backs of the Brave,Instrumental,"Soundtrack, Instrumental",training
082916,krackatoa,Chasing Butterflies into the Snow,Instrumental,"Soundtrack, Instrumental",training
082917,krackatoa,Handguns in Heaven,Instrumental,"Soundtrack, Instrumental",training
082918,krackatoa,Ascent of Sham,Instrumental,"Soundtrack, Instrumental",training
082919,krackatoa,Corporate Conga Line,Instrumental,"Soundtrack, Instrumental",training
082920,krackatoa,Opus Delorean,Instrumental,"Soundtrack, Instrumental",training
082921,krackatoa,Crawling Down Walls,Instrumental,"Soundtrack, Instrumental",training
082928,krackatoa,Diwali Charlie,Instrumental,"Soundtrack, Instrumental",training
082929,krackatoa,Horizon Mine,Instrumental,"Soundtrack, Instrumental",training
082930,krackatoa,Opotiki Over and Out,Instrumental,"Soundtrack, Instrumental",training
082931,krackatoa,Hefty Leftie Drop Attack,Instrumental,"Soundtrack, Instrumental",training
082932,krackatoa,Blank DNA of Reverence,Instrumental,"Soundtrack, Instrumental",training
083437,Keaton Henson,You Don't Know How Lucky You Are,Folk,Folk,validation
083438,Keaton Henson,Sweetheart What Have You Done To Us,Folk,Folk,validation
083439,Keaton Henson,Lying To You,Folk,Folk,validation
083440,Keaton Henson,You,Folk,Folk,validation
083507,Julia Holter,Betsy On The Roof,Pop,"Synth Pop, Pop",validation
083509,Julia Holter,When The Sea Called Me Home,Pop,"Synth Pop, Pop",validation
083511,Julia Holter,Our Sorrows,Pop,"Synth Pop, Pop",validation
083512,Julia Holter,Marienbad,Pop,"Synth Pop, Pop",validation
083558,Underling,carnival,Hip-Hop,Hip-Hop,validation
083600,BOPD,Farm Montage (Instrumental),Instrumental,"Soundtrack, Instrumental",training
083612,BOPD,New England is Interesting (reprise),Instrumental,"Ambient, Soundtrack, Instrumental",training
083613,BOPD,New England Dawn Salendro,Instrumental,"Ambient, Soundtrack, Instrumental",training
083715,Cullah,J6 On The Rising Sun,Hip-Hop,Hip-Hop,training
083717,Cullah,Ninety Six,Hip-Hop,Hip-Hop,training
083718,Cullah,Behemothian Rhapsody,Hip-Hop,Hip-Hop,training
083719,Cullah,Running Woman,Hip-Hop,Hip-Hop,training
083789,Brutal Whiskers,Шизофрения,Rock,"Death-Metal, Rock, Hardcore, Punk, Metal",training
083790,Brutal Whiskers,Падший мир,Rock,"Death-Metal, Rock, Hardcore, Punk, Metal",training
083791,Brutal Whiskers,Узник,Rock,"Death-Metal, Rock, Hardcore, Punk, Metal",training
083898,Rod Rivers and the Big Action Sound,The Splendor of Love,Experimental,"Avant-Garde, Sound Poetry, Experimental",test
083903,Rodd Rogers,Rock And Roll Is Back Again,Experimental,"Avant-Garde, Sound Poetry, Experimental",training
083906,Rod Rivers and the Big Action Sound,Before I Go Out,Experimental,"Avant-Garde, Sound Poetry, Experimental",test
083908,Rod Rogers,If I Had A MIllion Dollars,Experimental,"Avant-Garde, Sound Poetry, Experimental",validation
